stock_item_key,stock_item,color,selling_package,buying_package,size_val,lead_time_days,quantity_per_outer,is_chiller_stock,tax_rate,unit_price,recommended_retail_price,typical_weight_per_unit,tk_stock_item,_version,date_from,date_to,recommended_retail_Price,typical_Weight_Per_Unit
195,DBA joke mug - I will get you in order (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,16436,2,2021-11-20,2199-12-31,19.44,.150
196,DBA joke mug - I will get you in order (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,16455,2,2021-11-20,2199-12-31,19.44,.150
197,DBA joke mug - it depends (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,16474,2,2021-11-20,2199-12-31,19.44,.150
198,DBA joke mug - it depends (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,16493,2,2021-11-20,2199-12-31,19.44,.150
199,DBA joke mug - you might be a DBA if (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,16512,2,2021-11-20,2199-12-31,19.44,.150
200,DBA joke mug - you might be a DBA if (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,16531,2,2021-11-20,2199-12-31,19.44,.150
201,DBA joke mug - daaaaaa-ta (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,16550,2,2021-11-20,2199-12-31,19.44,.150
202,DBA joke mug - daaaaaa-ta (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,16569,2,2021-11-20,2199-12-31,19.44,.150
203,DBA joke mug - mind if I join you? (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,16588,2,2021-11-20,2199-12-31,19.44,.150
204,DBA joke mug - mind if I join you? (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,16607,2,2021-11-20,2199-12-31,19.44,.150
205,USB food flash drive - dessert 10 drive variety pack,Red,Packet,Packet,Unknown,14,1,False,14.000,240.00,358.8,0.5,16626,2,2021-11-20,2199-12-31,358.80,.500
206,USB food flash drive - fortune cookie,Red,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,16645,2,2021-11-20,2199-12-31,47.84,.050
207,USB food flash drive - shrimp cocktail,Red,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,16664,2,2021-11-20,2199-12-31,47.84,.050
208,USB food flash drive - donut,Red,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,16683,2,2021-11-20,2199-12-31,47.84,.050
209,USB food flash drive - cookie,Red,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,16702,2,2021-11-20,2199-12-31,47.84,.050
210,USB food flash drive - chocolate bar,Red,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,16721,2,2021-11-20,2199-12-31,47.84,.050
211,USB food flash drive - banana,Unknown,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,16740,2,2021-11-20,2199-12-31,47.84,.050
212,USB food flash drive - dim sum 10 drive variety pack,Red,Packet,Packet,Unknown,14,1,False,14.000,240.00,358.8,0.5,16759,2,2021-11-20,2199-12-31,358.80,.500
213,USB food flash drive - pizza slice,Unknown,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,16778,2,2021-11-20,2199-12-31,47.84,.050
214,USB food flash drive - hot dog,Red,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,16797,2,2021-11-20,2199-12-31,47.84,.050
215,USB food flash drive - hamburger,Red,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,16816,2,2021-11-20,2199-12-31,47.84,.050
216,USB food flash drive - sushi roll,Unknown,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,16835,2,2021-11-20,2199-12-31,47.84,.050
217,Office cube periscope (Black),Black,Each,Carton,Unknown,14,10,False,14.000,18.50,27.66,0.25,16854,2,2021-11-20,2199-12-31,27.66,.250
218,USB rocket launcher (Gray),Gray,Each,Each,Unknown,14,1,False,14.000,25.00,37.38,0.3,16873,2,2021-11-20,2199-12-31,37.38,.300
219,USB missile launcher (Green),Unknown,Each,Each,Unknown,14,1,False,14.000,25.00,37.38,0.3,16892,2,2021-11-20,2199-12-31,37.38,.300
220,Novelty chilli chocolates 500g,Black,Bag,Carton,500g,3,12,True,3.000,14.50,20.74,0.5,16911,2,2021-11-20,2199-12-31,20.74,.500
221,Novelty chilli chocolates 250g,Black,Bag,Carton,250g,3,24,True,3.000,8.55,12.23,0.25,16930,2,2021-11-20,2199-12-31,12.23,.250
222,Chocolate echidnas 250g,Black,Bag,Carton,250g,3,24,True,3.000,8.55,12.23,0.25,16949,2,2021-11-20,2199-12-31,12.23,.250
223,Chocolate beetles 250g,Black,Bag,Carton,250g,3,24,True,3.000,8.55,12.23,0.25,16968,2,2021-11-20,2199-12-31,12.23,.250
224,Chocolate sharks 250g,Black,Bag,Carton,250g,3,24,True,3.000,8.55,12.23,0.25,16987,2,2021-11-20,2199-12-31,12.23,.250
225,Chocolate frogs 250g,Unknown,Bag,Carton,250g,3,24,True,3.000,8.55,12.23,0.25,17006,2,2021-11-20,2199-12-31,12.23,.250
226,White chocolate moon rocks 250g,Unknown,Bag,Carton,250g,3,24,True,3.000,8.55,12.23,0.25,17025,2,2021-11-20,2199-12-31,12.23,.250
227,White chocolate snow balls 250g,Unknown,Bag,Carton,250g,3,24,True,3.000,8.55,12.23,0.25,17044,2,2021-11-20,2199-12-31,12.23,.250
228,RC big wheel monster truck with remote control (Black) 1/50 scale,Black,Each,Each,1/50 scale,14,1,False,14.000,45.00,67.28,1.8,17063,2,2021-11-20,2199-12-31,67.28,1.800
229,RC vintage American toy coupe with remote control (Black) 1/50 scale,Black,Each,Each,1/50 scale,14,1,False,14.000,30.00,44.85,1.7,17082,2,2021-11-20,2199-12-31,44.85,1.700
230,RC vintage American toy coupe with remote control (Red) 1/50 scale,Red,Each,Each,1/50 scale,14,1,False,14.000,30.00,44.85,1.7,17101,2,2021-11-20,2199-12-31,44.85,1.700
231,RC toy sedan car with remote control (Pink) 1/50 scale,Unknown,Each,Each,1/50 scale,14,1,False,14.000,25.00,37.38,1.5,17120,2,2021-11-20,2199-12-31,37.38,1.500
232,RC toy sedan car with remote control (Yellow) 1/50 scale,Yellow,Each,Each,1/50 scale,14,1,False,14.000,25.00,37.38,1.5,17139,2,2021-11-20,2199-12-31,37.38,1.500
233,RC toy sedan car with remote control (Green) 1/50 scale,Unknown,Each,Each,1/50 scale,14,1,False,14.000,25.00,37.38,1.5,17158,2,2021-11-20,2199-12-31,37.38,1.500
234,RC toy sedan car with remote control (Blue) 1/50 scale,Blue,Each,Each,1/50 scale,14,1,False,14.000,25.00,37.38,1.5,17177,2,2021-11-20,2199-12-31,37.38,1.500
235,RC toy sedan car with remote control (Red) 1/50 scale,Red,Each,Each,1/50 scale,14,1,False,14.000,25.00,37.38,1.5,17196,2,2021-11-20,2199-12-31,37.38,1.500
236,RC toy sedan car with remote control (Black) 1/50 scale,Black,Each,Each,1/50 scale,14,1,False,14.000,25.00,37.38,1.5,17215,2,2021-11-20,2199-12-31,37.38,1.500
237,USB food flash drive - dessert 10 drive variety pack,Unknown,Packet,Packet,Unknown,14,1,False,14.000,240.00,358.8,0.5,17234,2,2021-11-20,2199-12-31,358.80,.500
238,USB food flash drive - fortune cookie,White,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,17253,2,2021-11-20,2199-12-31,47.84,.050
239,USB food flash drive - shrimp cocktail,Unknown,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,17272,2,2021-11-20,2199-12-31,47.84,.050
240,USB food flash drive - donut,Black,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,17291,2,2021-11-20,2199-12-31,47.84,.050
241,USB food flash drive - cookie,Black,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,17310,2,2021-11-20,2199-12-31,47.84,.050
242,USB food flash drive - chocolate bar,Black,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,17329,2,2021-11-20,2199-12-31,47.84,.050
243,USB food flash drive - banana,Black,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,17348,2,2021-11-20,2199-12-31,47.84,.050
244,USB food flash drive - dim sum 10 drive variety pack,White,Packet,Packet,Unknown,14,1,False,14.000,240.00,358.8,0.5,17367,2,2021-11-20,2199-12-31,358.80,.500
245,USB food flash drive - pizza slice,White,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,17386,2,2021-11-20,2199-12-31,47.84,.050
246,USB food flash drive - hot dog,White,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,17405,2,2021-11-20,2199-12-31,47.84,.050
247,USB food flash drive - hamburger,White,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,17424,2,2021-11-20,2199-12-31,47.84,.050
248,USB food flash drive - sushi roll,White,Each,Each,Unknown,14,1,False,14.000,32.00,47.84,0.05,17443,2,2021-11-20,2199-12-31,47.84,.050
249,IT joke mug - hardware: part of the computer that can be kicked (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17462,2,2021-11-20,2199-12-31,19.44,.150
250,IT joke mug - hardware: part of the computer that can be kicked (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17481,2,2021-11-20,2199-12-31,19.44,.150
251,IT joke mug - that behavior is by design (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17500,2,2021-11-20,2199-12-31,19.44,.150
252,IT joke mug - that behavior is by design (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17519,2,2021-11-20,2199-12-31,19.44,.150
253,IT joke mug - keyboard not found � press F1 to continue (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17538,2,2021-11-20,2199-12-31,19.44,.150
254,IT joke mug - keyboard not found � press F1 to continue (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17557,2,2021-11-20,2199-12-31,19.44,.150
255,Developer joke mug - old C developers never die (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17576,2,2021-11-20,2199-12-31,19.44,.150
256,Developer joke mug - old C developers never die (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17595,2,2021-11-20,2199-12-31,19.44,.150
257,Developer joke mug - this code was generated by a tool (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17614,2,2021-11-20,2199-12-31,19.44,.150
258,Developer joke mug - this code was generated by a tool (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17633,2,2021-11-20,2199-12-31,19.44,.150
259,Developer joke mug - a foo walks into a bar (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17652,2,2021-11-20,2199-12-31,19.44,.150
260,Developer joke mug - a foo walks into a bar (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17671,2,2021-11-20,2199-12-31,19.44,.150
261,Developer joke mug - there are 10 types of people in the world (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17690,2,2021-11-20,2199-12-31,19.44,.150
262,Developer joke mug - there are 10 types of people in the world (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17709,2,2021-11-20,2199-12-31,19.44,.150
263,Developer joke mug - understanding recursion requires understanding recursion (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17728,2,2021-11-20,2199-12-31,19.44,.150
264,Developer joke mug - understanding recursion requires understanding recursion (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17747,2,2021-11-20,2199-12-31,19.44,.150
265,Developer joke mug - (hip- hip- array) (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17766,2,2021-11-20,2199-12-31,19.44,.150
266,Developer joke mug - (hip- hip- array) (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17785,2,2021-11-20,2199-12-31,19.44,.150
267,Developer joke mug - inheritance is the OO way to become wealthy (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17804,2,2021-11-20,2199-12-31,19.44,.150
268,Developer joke mug - inheritance is the OO way to become wealthy (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17823,2,2021-11-20,2199-12-31,19.44,.150
269,Developer joke mug - when your hammer is C++ (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17842,2,2021-11-20,2199-12-31,19.44,.150
270,Developer joke mug - when your hammer is C++ (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17861,2,2021-11-20,2199-12-31,19.44,.150
271,Developer joke mug - fun was unexpected at this time (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17880,2,2021-11-20,2199-12-31,19.44,.150
272,Developer joke mug - fun was unexpected at this time (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17899,2,2021-11-20,2199-12-31,19.44,.150
273,Developer joke mug - that's a hardware problem (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17918,2,2021-11-20,2199-12-31,19.44,.150
274,Developer joke mug - that's a hardware problem (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17937,2,2021-11-20,2199-12-31,19.44,.150
275,Developer joke mug - Oct 31 = Dec 25 (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17956,2,2021-11-20,2199-12-31,19.44,.150
276,Developer joke mug - Oct 31 = Dec 25 (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17975,2,2021-11-20,2199-12-31,19.44,.150
277,DBA joke mug - two types of DBAs (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,17994,2,2021-11-20,2199-12-31,19.44,.150
278,DBA joke mug - two types of DBAs (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,18013,2,2021-11-20,2199-12-31,19.44,.150
279,DBA joke mug - SELECT caffeine FROM mug (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,18032,2,2021-11-20,2199-12-31,19.44,.150
280,DBA joke mug - SELECT caffeine FROM mug (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,18051,2,2021-11-20,2199-12-31,19.44,.150
281,DBA joke mug - I will get you in order (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,18070,2,2021-11-20,2199-12-31,19.44,.150
282,DBA joke mug - I will get you in order (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,18089,2,2021-11-20,2199-12-31,19.44,.150
283,DBA joke mug - it depends (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,18108,2,2021-11-20,2199-12-31,19.44,.150
284,DBA joke mug - it depends (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,18127,2,2021-11-20,2199-12-31,19.44,.150
285,DBA joke mug - you might be a DBA if (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,18146,2,2021-11-20,2199-12-31,19.44,.150
286,DBA joke mug - you might be a DBA if (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,18165,2,2021-11-20,2199-12-31,19.44,.150
287,DBA joke mug - daaaaaa-ta (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,18184,2,2021-11-20,2199-12-31,19.44,.150
288,DBA joke mug - daaaaaa-ta (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,18203,2,2021-11-20,2199-12-31,19.44,.150
289,DBA joke mug - mind if I join you? (Black),Black,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,18222,2,2021-11-20,2199-12-31,19.44,.150
290,DBA joke mug - mind if I join you? (White),White,Each,Each,Unknown,12,1,False,12.000,13.00,19.44,0.15,18241,2,2021-11-20,2199-12-31,19.44,.150
291,USB rocket launcher (Gray),Steel Gray,Each,Each,Unknown,14,1,False,14.000,25.00,37.38,0.3,18260,2,2021-11-20,2199-12-31,37.38,.300
292,USB missile launcher (Green),Unknown,Each,Each,Unknown,14,1,False,14.000,25.00,37.38,0.3,18279,2,2021-11-20,2199-12-31,37.38,.300
293,Void fill 400 L bag (White) 400L,Unknown,Each,Each,400L,14,10,False,14.000,50.00,74.75,1.0,18298,2,2021-11-20,2199-12-31,74.75,1.000
294,Void fill 300 L bag (White) 300L,Unknown,Each,Each,300L,14,10,False,14.000,37.50,56.06,0.75,18317,2,2021-11-20,2199-12-31,56.06,.750
295,Void fill 200 L bag (White) 200L,Unknown,Each,Each,200L,14,10,False,14.000,25.00,37.38,0.5,18336,2,2021-11-20,2199-12-31,37.38,.500
296,Void fill 100 L bag (White) 100L,Unknown,Each,Each,100L,14,10,False,14.000,12.50,18.69,0.25,18355,2,2021-11-20,2199-12-31,18.69,.250
297,Air cushion machine (Blue),Unknown,Each,Each,Unknown,20,1,False,20.000,1899.00,2839.01,10.0,18374,2,2021-11-20,2199-12-31,2839.01,10.000
298,Air cushion film 200mmx200mm 325m,Unknown,Each,Each,325m,14,1,False,14.000,90.00,134.55,6.0,18393,2,2021-11-20,2199-12-31,134.55,6.000
299,Air cushion film 200mmx100mm 325m,Unknown,Each,Each,325m,14,1,False,14.000,87.00,130.07,5.0,18412,2,2021-11-20,2199-12-31,130.07,5.000
300,Large  replacement blades 18mm,Unknown,Each,Each,18mm,14,10,False,14.000,4.30,6.43,0.8,18431,2,2021-11-20,2199-12-31,6.43,.800
301,Small 9mm replacement blades 9mm,Unknown,Each,Each,9mm,14,10,False,14.000,4.10,6.13,0.7,18450,2,2021-11-20,2199-12-31,6.13,.700
302,Packing knife with metal insert blade (Yellow) 18mm,Unknown,Each,Each,18mm,14,5,False,14.000,2.40,3.59,0.5,18469,2,2021-11-20,2199-12-31,3.59,.500
303,Packing knife with metal insert blade (Yellow) 9mm,Unknown,Each,Each,9mm,14,5,False,14.000,1.89,2.83,0.5,18488,2,2021-11-20,2199-12-31,2.83,.500
304,Permanent marker red 5mm nib (Red) 5mm,Unknown,Each,Each,5mm,14,12,False,14.000,2.70,4.04,0.1,18507,2,2021-11-20,2199-12-31,4.04,.100
305,Permanent marker blue 5mm nib (Blue) 5mm,Unknown,Each,Each,5mm,14,12,False,14.000,2.70,4.04,0.1,18526,2,2021-11-20,2199-12-31,4.04,.100
306,Permanent marker black 5mm nib (Black) 5mm,Unknown,Each,Each,5mm,14,12,False,14.000,2.70,4.04,0.1,18545,2,2021-11-20,2199-12-31,4.04,.100
307,Tape dispenser (Blue),Unknown,Each,Each,Unknown,20,10,False,20.000,32.00,47.84,1.0,18564,2,2021-11-20,2199-12-31,47.84,1.000
308,Tape dispenser (Red),Unknown,Each,Each,Unknown,20,10,False,20.000,32.00,47.84,1.0,18583,2,2021-11-20,2199-12-31,47.84,1.000
309,Tape dispenser (Black),Unknown,Each,Each,Unknown,20,10,False,20.000,32.00,47.84,1.0,18602,2,2021-11-20,2199-12-31,47.84,1.000
310,Red and white urgent  heavy despatch tape  48mmx100m,Unknown,Each,Each,48mmx100m,14,24,False,14.000,4.10,6.13,0.7,18621,2,2021-11-20,2199-12-31,6.13,.700
311,Red and white urgent despatch tape 48mmx75m,Unknown,Each,Each,48mmx75m,14,24,False,14.000,3.70,5.53,0.5,18640,2,2021-11-20,2199-12-31,5.53,.500
312,Black and yellow heavy despatch tape 48mmx100m,Unknown,Each,Each,48mmx100m,14,24,False,14.000,4.10,6.13,0.7,18659,2,2021-11-20,2199-12-31,6.13,.700
313,Black and yellow heavy despatch tape  48mmx75m,Unknown,Each,Each,48mmx75m,14,24,False,14.000,3.70,5.53,0.5,18678,2,2021-11-20,2199-12-31,5.53,.500
314,Black and orange this way up despatch tape  48mmx100m,Unknown,Each,Each,48mmx100m,14,24,False,14.000,4.10,6.13,0.7,18697,2,2021-11-20,2199-12-31,6.13,.700
315,Black and orange this way up despatch tape 48mmx75m,Unknown,Each,Each,48mmx75m,14,24,False,14.000,3.70,5.53,0.5,18716,2,2021-11-20,2199-12-31,5.53,.500
316,Black and orange handle with care despatch tape  48mmx100m,Unknown,Each,Each,48mmx100m,14,24,False,14.000,4.10,6.13,0.7,18735,2,2021-11-20,2199-12-31,6.13,.700
317,Black and orange handle with care despatch tape  48mmx75m,Unknown,Each,Each,48mmx75m,14,24,False,14.000,3.70,5.53,0.5,18754,2,2021-11-20,2199-12-31,5.53,.500
318,Black and orange glass with care despatch tape  48mmx100m,Unknown,Each,Each,48mmx100m,14,24,False,14.000,4.10,6.13,0.7,18773,2,2021-11-20,2199-12-31,6.13,.700
319,Black and orange glass with care despatch tape 48mmx75m,Unknown,Each,Each,48mmx75m,14,24,False,14.000,3.70,5.53,0.5,18792,2,2021-11-20,2199-12-31,5.53,.500
320,Black and orange fragile despatch tape 48mmx100m,Unknown,Each,Each,48mmx100m,14,36,False,14.000,4.10,6.13,0.7,18811,2,2021-11-20,2199-12-31,6.13,.700
321,Black and orange fragile despatch tape 48mmx75m,Unknown,Each,Each,48mmx75m,14,36,False,14.000,3.70,5.53,0.5,18830,2,2021-11-20,2199-12-31,5.53,.500
322,Clear packaging tape 48mmx100m,Unknown,Each,Each,48mmx100m,14,20,False,14.000,3.50,5.23,0.7,18849,2,2021-11-20,2199-12-31,5.23,.700
323,Clear packaging tape 48mmx75m,Unknown,Each,Each,48mmx75m,14,26,False,14.000,2.90,4.34,0.5,18868,2,2021-11-20,2199-12-31,4.34,.500
324,3 kg Courier post bag (White) 300x190x95mm,Unknown,Each,Each,300x190x95mm,14,25,False,14.000,.66,0.99,0.1,18887,2,2021-11-20,2199-12-31,.99,.100
325,Express post box 5kg (White) 350x280x130mm,Unknown,Each,Each,350x280x130mm,14,25,False,14.000,.95,1.42,0.2,18906,2,2021-11-20,2199-12-31,1.42,.200
326,Shipping carton (Brown) 457x457x457mm,Unknown,Each,Each,457x457x457mm,14,25,False,14.000,2.10,3.14,0.4,18925,2,2021-11-20,2199-12-31,3.14,.400
327,Shipping carton (Brown) 356x356x279mm,Unknown,Each,Each,356x356x279mm,14,25,False,14.000,2.04,3.05,0.3,18944,2,2021-11-20,2199-12-31,3.05,.300
328,Shipping carton (Brown) 305x305x305mm,Unknown,Each,Each,305x305x305mm,14,25,False,14.000,3.50,5.23,0.3,18963,2,2021-11-20,2199-12-31,5.23,.300
329,Shipping carton (Brown) 480x270x320mm,Unknown,Each,Each,480x270x320mm,14,25,False,14.000,2.74,4.1,0.4,18982,2,2021-11-20,2199-12-31,4.10,.400
330,Shipping carton (Brown) 457x279x279mm,Unknown,Each,Each,457x279x279mm,14,25,False,14.000,1.28,1.91,0.4,19001,2,2021-11-20,2199-12-31,1.91,.400
331,Shipping carton (Brown) 356x229x229mm,Unknown,Each,Each,356x229x229mm,14,25,False,14.000,1.14,1.7,0.4,19020,2,2021-11-20,2199-12-31,1.70,.400
332,Shipping carton (Brown) 279x254x217mm,Unknown,Each,Each,279x254x217mm,14,25,False,14.000,1.11,1.66,0.3,19039,2,2021-11-20,2199-12-31,1.66,.300
333,Shipping carton (Brown) 229x229x229mm,Unknown,Each,Each,229x229x229mm,14,25,False,14.000,1.05,1.57,0.3,19058,2,2021-11-20,2199-12-31,1.57,.300
334,Shipping carton (Brown) 500x310x310mm,Unknown,Each,Each,500x310x310mm,14,25,False,14.000,2.55,3.81,0.4,19077,2,2021-11-20,2199-12-31,3.81,.400
335,Shipping carton (Brown) 413x285x187mm,Unknown,Each,Each,413x285x187mm,14,25,False,14.000,1.05,1.57,0.3,19096,2,2021-11-20,2199-12-31,1.57,.300
336,Bubblewrap dispenser (Red) 1.5m,Red,Each,Each,1.5m,14,1,False,14.000,240.00,358.8,10.0,19115,2,2021-11-20,2199-12-31,358.80,10.000
337,Bubblewrap dispenser (Blue) 1.5m,Blue,Each,Each,1.5m,14,1,False,14.000,240.00,358.8,10.0,19134,2,2021-11-20,2199-12-31,358.80,10.000
338,Bubblewrap dispenser (Black) 1.5m,Black,Each,Each,1.5m,14,1,False,14.000,240.00,358.8,10.0,19153,2,2021-11-20,2199-12-31,358.80,10.000
